s_id,semester,leave_school_name,leave_dept_name,degree_now,第一題,第二題,第三題,第四題,第五題,第六題,第七題,第八題,第九題,第十題,第10題,第十一題,第十二題,第十三題,第十四題
e60f22b6cc8370db037505bcb677fef7,102,文學院,中國文學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,藝文與影音傳播類*:*,是_轉換工作主要的原因_與個人興趣較符合*:*,"約新臺幣31,001元至34,000元*:*",境內_新北市*:*,NULL,符合*:*,不需要*:*,普通*:*,尚可*:*,NULL,建立同學及老師人脈*:*社團活動*:*,有_準備考試或其他證照_其他*:*,非常有幫助*:*,工作紀律、責任感及時間管理能力*:*溝通表達能力*:*問題解決能力*:*
e6236a66aa7ac4b3512b4fe7050f0309,103,地球科學學院,大氣科學學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,製造類*:*,否*:*,"約新臺幣43,001元至46,000元*:*",NULL,NULL,符合*:*,不需要*:*,滿意*:*,非常不符合*:*,NULL,專業知識、知能傳授*:*擔任研究或教學助理*:*校內實務課程*:*,沒有*:*,NULL,問題解決能力*:*人際互動能力*:*工作紀律、責任感及時間管理能力*:*
e633c72c6e269a109972bea45458c741,105,管理學院,產業經濟研究所碩士在職專班,碩士在職專班,全職工作_企業（包括民營企業或國營企業…等）*:*,企業經營管理類*:*,是_轉換工作主要的原因_薪資及福利較高*:*,"約新臺幣55,001元至60,000元*:*",境內_台北市*:*,NULL,不符合*:*,需要*:*,滿意*:*,普通*:*,NULL,語言學習*:*,有_進修_國內大專校院進修*:*,普通*:*,創新能力*:*
e63c408adc255dc2580b33afce868083,105,管理學院,企業管理學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,金融財務類*:*,否*:*,"約新臺幣46,001元至49,000元*:*",境內_台北市*:*,NULL,符合*:*,不需要*:*,滿意*:*,非常符合*:*,NULL,校外業界實習*:*專業知識、知能傳授*:*,有_準備考試或其他證照_金融證照*:*,有點幫助*:*,人際互動能力*:*外語能力*:*資訊科技應用能力*:*
e63ce3472f97be848e4546fa2bfc1fe2,102,資訊電機學院,通訊工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,否*:*,"約新臺幣55,001元至60,000元*:*",境內_台北市*:*,NULL,符合*:*,不需要*:*,滿意*:*,符合*:*,NULL,建立同學及老師人脈*:*專業知識、知能傳授*:*校外業界實習*:*,沒有*:*,NULL,問題解決能力*:*團隊合作能力*:*溝通表達能力*:*
e63ecb5da364dca757cca0668915a59d,101,工學院,化學工程與材料工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,製造類*:*,否*:*,"約新臺幣40,001元至45,000元*:*",境內_新竹市*:*,NULL,尚可*:*,不需要*:*,普通*:*,非常符合*:*,NULL,建立同學及老師人脈*:*校內實務課程*:*語言學習*:*,沒有*:*,NULL,人際互動能力*:*問題解決能力*:*溝通表達能力*:*
e647cd8f4d784fedc9b7e75d90778cab,102,理學院,物理學系,學士班,全職工作_創業*:*,行銷與銷售類*:*,是_轉換工作主要的原因_學習成長機會較多*:*,"約新臺幣37,001元至40,000元*:*",境內_台中市*:*,NULL,尚可*:*,不需要*:*,滿意*:*,尚可*:*,NULL,專業知識、知能傳授*:*校內實務課程*:*,沒有*:*,NULL,溝通表達能力*:*持續學習能力*:*問題解決能力*:*
e64c512c058c5bb525a1303c8be845c8,105,地球科學學院,地球科學學系地球物理碩士班,碩士班,目前非就業中（請跳答第6題後，再跳答第14題）*:*,NULL,NULL,NULL,NULL,進修中*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,溝通表達能力*:*人際互動能力*:*資訊科技應用能力*:*
e65d248f49806191d3e27dd4f857cf75,102,工學院,機械工程學系,學士班,部分工時_請問您1週工作時數約_小時*:*部分工時_政府部門（含職業軍人）*:*,政府公共事務類*:*,否*:*,"約新臺幣22,000元以下*:*",境內_桃園市*:*,NULL,尚可*:*,不需要*:*,普通*:*,尚可*:*,NULL,志工服務、服務學習*:*,沒有*:*,NULL,人際互動能力*:*團隊合作能力*:*
e6615238f0c3a7f8d13049f82b0f7cc5,101,管理學院,企業管理學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,行銷與銷售類*:*,否*:*,"約新臺幣34,001元至37,000元*:*",境內_台北市*:*,NULL,非常符合*:*,不需要*:*,滿意*:*,符合*:*,NULL,其他訓練*:*社團活動*:*專業知識、知能傳授*:*,有_準備考試或其他證照_電腦認證*:*,有點幫助*:*,團隊合作能力*:*溝通表達能力*:*問題解決能力*:*
e668be53a595da1c400de94b8b9b5438,104,管理學院,企業管理學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,藝文與影音傳播類*:*,是_轉換工作主要的原因_薪資及福利較高*:*,"約新臺幣34,001元至37,000元*:*",境內_新北市*:*,NULL,符合*:*,不需要*:*,滿意*:*,普通*:*,NULL,專業知識、知能傳授*:*校外業界實習*:*語言學習*:*,沒有*:*,普通*:*,溝通表達能力*:*人際互動能力*:*持續學習能力*:*
e66eeaac92815a9ce8b2b6b9d0c49e87,101,管理學院,資訊管理學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,否*:*,"約新臺幣55,001元至60,000元*:*",境內_台北市*:*,NULL,尚可*:*,不需要*:*,普通*:*,尚可*:*,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*,有_準備考試或其他證照_其他*:*,普通*:*,工作紀律、責任感及時間管理能力*:*問題解決能力*:*
e66fb0303b380bcb8c7caf69349b6908,105,管理學院,企業管理學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,金融財務類*:*,否*:*,"約新臺幣60,001元至65,000元*:*",境內_台北市*:*,NULL,普通*:*,需要*:*,滿意*:*,普通*:*,NULL,校外業界實習*:*,有_準備考試或其他證照_金融證照*:*,沒有幫助*:*,問題解決能力*:*團隊合作能力*:*持續學習能力*:*
e673ff2110a834153b5d554cd7424f42,101,管理學院,企業管理學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,否*:*,"約新臺幣60,001元至65,000元*:*",境內_台北市*:*,NULL,符合*:*,需要*:*,滿意*:*,符合*:*,NULL,專業知識、知能傳授*:*校內實務課程*:*建立同學及老師人脈*:*,沒有*:*,NULL,創新能力*:*團隊合作能力*:*外語能力*:*
e67986f7ba8b0fa3f0ad0b8a9f776080,105,管理學院,資訊管理學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,是_轉換工作主要的原因_薪資及福利較高*:*,"約新臺幣46,001元至49,000元*:*",境內_新竹縣*:*,NULL,符合*:*,不需要*:*,滿意*:*,符合*:*,NULL,專業知識、知能傳授*:*,沒有*:*,NULL,問題解決能力*:*
e67bbc4ba6171d475159d823f1d1ef4e,101,資訊電機學院,資訊工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,否*:*,"約新臺幣40,001元至45,000元*:*",境內_彰化縣*:*,NULL,尚可*:*,不需要*:*,滿意*:*,尚可*:*,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*,沒有*:*,NULL,人際互動能力*:*溝通表達能力*:*
e67ff2f9bace6152ee5c06cb6eba443d,105,地球科學學院,大氣科學學系,學士班,目前非就業中（請跳答第6題後，再跳答第14題）*:*,NULL,NULL,NULL,NULL,尋找工作中_目前已花多久時間找工作_約3個月以上至4個月內*:*尋找工作中_到現在還在尋找工作的最大可能原因為何_工作內容不滿意*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,團隊合作能力*:*資訊科技應用能力*:*問題解決能力*:*
e6a1f0ebd245585e4db54cb003702c5c,105,生醫理工學院,生命科學系,學士班,目前非就業中（請跳答第6題後，再跳答第14題）*:*,NULL,NULL,NULL,NULL,進修中*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,其他(請敘明)*:*
e6a23ecd28c290d739bb7f6f436ffb35,102,理學院,生命科學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,否*:*,"約新臺幣40,001元至43,000元*:*",境內_台北市*:*,NULL,符合*:*,不需要*:*,滿意*:*,非常符合*:*,NULL,校外業界實習*:*專業知識、知能傳授*:*校內實務課程*:*,沒有*:*,NULL,團隊合作能力*:*工作紀律、責任感及時間管理能力*:*資訊科技應用能力*:*
e6acc1af0bde1d3c52b509cf295036e3,101,資訊電機學院,電機工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,否*:*,"約新臺幣50,001元至55,000元*:*",境內_桃園市*:*,NULL,尚可*:*,需要*:*,普通*:*,尚可*:*,NULL,參與國際交流活動*:*校內實務課程*:*專業知識、知能傳授*:*,沒有*:*,NULL,創新能力*:*工作紀律、責任感及時間管理能力*:*問題解決能力*:*
e6b43cedf1b230aef13d137b954be49d,103,文學院,法國語文學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,企業經營管理類*:*,否*:*,"約新臺幣31,001元至34,000元*:*",NULL,NULL,尚可*:*,不需要*:*,普通*:*,不符合*:*,NULL,語言學習*:*,沒有*:*,NULL,溝通表達能力*:*工作紀律、責任感及時間管理能力*:*外語能力*:*
e6c18a79196a5ffa917ecc98026369d3,100,文學院,學習與教學研究所碩士班,碩士班,全職工作_政府部門（含職業軍人）*:*,教育與訓練類*:*,是_轉換工作主要的原因_工作較穩定*:*,"約新臺幣31,001元至34,000元*:*",境內_高雄市*:*,NULL,尚可*:*,不需要*:*,滿意*:*,尚可*:*,NULL,其他訓練*:*,有_準備考試或其他證照_國家考試*:*,有點幫助*:*,持續學習能力*:*人際互動能力*:*工作紀律、責任感及時間管理能力*:*
e6cb1b3a46d01466bce52473b2234cb0,104,地球科學學院,應用地質研究所碩士班,碩士班,全職工作_政府部門（含職業軍人）*:*,政府公共事務類*:*,是_轉換工作主要的原因_與個人在校所學專業知識符合*:*,"約新臺幣31,001元至34,000元*:*",境內_新北市*:*,NULL,符合*:*,不需要*:*,普通*:*,普通*:*,NULL,校外業界實習*:*專業知識、知能傳授*:*建立同學及老師人脈*:*,有_準備考試或其他證照_國家考試*:*,有點幫助*:*,問題解決能力*:*溝通表達能力*:*持續學習能力*:*
e6d0a250e9b9f6deb6b6f259c49c604b,103,資訊電機學院,電機工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,否*:*,"約新臺幣49,001元至52,000元*:*",NULL,NULL,符合*:*,不需要*:*,滿意*:*,非常符合*:*,NULL,校內實務課程*:*專業知識、知能傳授*:*建立同學及老師人脈*:*,沒有*:*,NULL,問題解決能力*:*溝通表達能力*:*外語能力*:*
e6d2716f3a6ca2440f2b6da8816442ef,104,生醫理工學院,生命科學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,物流運輸類*:*,是_轉換工作主要的原因_薪資及福利較高*:*,"約新臺幣52,001元至55,000元*:*",境內_雲林縣*:*,NULL,不符合*:*,不需要*:*,滿意*:*,不符合*:*,NULL,語言學習*:*建立同學及老師人脈*:*社團活動*:*,沒有*:*,NULL,問題解決能力*:*溝通表達能力*:*工作紀律、責任感及時間管理能力*:*
e6d2d45f4eccde2daa19d401f88921a1,104,資訊電機學院,網路學習科技研究所碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,否*:*,"約新臺幣52,001元至55,000元*:*",境內_台北市*:*,NULL,非常符合*:*,不需要*:*,滿意*:*,普通*:*,NULL,擔任研究或教學助理*:*其他訓練 （請敘明）＿＿＿*:*,沒有*:*,NULL,問題解決能力*:*人際互動能力*:*創新能力*:*
e6db750987e5d02a459da37548c5dcbe,104,文學院,中國文學系碩士在職專班,碩士在職專班,全職工作_學校（包括公立及私立大學、高中、高職、國中小…等）*:*,教育與訓練類*:*,否*:*,"約新臺幣55,001元至60,000元*:*",境內_新竹市*:*,NULL,非常符合*:*,需要*:*,滿意*:*,非常符合*:*,NULL,社團活動*:*校內實務課程*:*專業知識、知能傳授*:*,有_準備考試或其他證照_教師證*:*有_進修_國內大專校院進修*:*,非常有幫助*:*,外語能力*:*問題解決能力*:*工作紀律、責任感及時間管理能力*:*
e6e2fd2df8bd3e687b24396ce497d495,104,工學院,土木工程學系碩士在職專班,碩士在職專班,全職工作_政府部門（含職業軍人）*:*,政府公共事務類*:*,否*:*,"約新臺幣70,001元至75,000元*:*",境內_桃園市*:*,NULL,普通*:*,需要*:*,滿意*:*,普通*:*,NULL,建立同學及老師人脈*:*專業知識、知能傳授*:*,有_進修_國內大專校院進修*:*有_準備考試或其他證照_國家考試*:*有_準備考試或其他證照_技術士證照*:*,有點幫助*:*,資訊科技應用能力*:*外語能力*:*
e6ea46bd0ece099e656fc989e1d90563,100,資訊電機學院,資訊工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,否*:*,其他*:*,境內_新北市*:*,NULL,符合*:*,不需要*:*,滿意*:*,符合*:*,NULL,專業知識、知能傳授*:*,沒有*:*,NULL,持續學習能力*:*溝通表達能力*:*人際互動能力*:*
e6ee1a7147f976b8fa23b193b9251ea0,101,理學院,統計研究所碩士班,碩士班,部分工時_目前非就業中（請跳答第6題、第13題）*:*,NULL,NULL,NULL,NULL,服役中或等待服役中*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,溝通表達能力*:*工作紀律、責任感及時間管理能力*:*人際互動能力*:*
e6f0d6117e378f3e4a5ee63d64711182,104,管理學院,管理學院高階主管企管碩士班,碩士在職專班,目前非就業中（請跳答第6題後，再跳答第14題）*:*,NULL,NULL,NULL,NULL,尋找工作中_目前已花多久時間找工作_約6個月以上*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,問題解決能力*:*外語能力*:*溝通表達能力*:*
e6f1db6a66761e0512905e07c7d90ec1,103,管理學院,管理學院高階主管企管碩士班,碩士在職專班,全職工作_企業（包括民營企業或國營企業…等）*:*,製造類*:*,是_轉換工作主要的原因_其他*:*,"約新臺幣150,001元至170,000元*:*",NULL,NULL,非常符合*:*,不需要*:*,滿意*:*,非常符合*:*,NULL,建立同學及老師人脈*:*專業知識、知能傳授*:*校外業界實習*:*,有_準備考試或其他證照_其他*:*,非常有幫助*:*,溝通表達能力*:*團隊合作能力*:*人際互動能力*:*
e6f44fec13db7c7d59a6c54a57201e88,103,管理學院,資訊管理學系碩士在職專班,碩士在職專班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,是_轉換工作主要的原因_工作較穩定*:*,"約新臺幣90,001元至95,000元*:*",NULL,NULL,非常符合*:*,不需要*:*,滿意*:*,符合*:*,NULL,建立同學及老師人脈*:*,有_進修_出國進修*:*,有點幫助*:*,團隊合作能力*:*
e6fd7c55e9d58e059be636969585179c,104,理學院,物理學系碩士班,碩士班,目前非就業中（請跳答第6題後，再跳答第14題）*:*,NULL,NULL,NULL,NULL,進修中*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,工作紀律、責任感及時間管理能力*:*人際互動能力*:*問題解決能力*:*
e7027548a2a6806defd6c75e262d4559,104,地球科學學院,大氣科學學系,學士班,目前非就業中（請跳答第6題後，再跳答第14題）*:*,NULL,NULL,NULL,NULL,進修中*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,工作紀律、責任感及時間管理能力*:*問題解決能力*:*持續學習能力*:*
e70b5a9a2c1ba18233382daaa0b8a488,105,理學院,光電科學與工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,否*:*,"約新臺幣52,001元至55,000元*:*",境內_新竹市*:*,NULL,符合*:*,不需要*:*,滿意*:*,普通*:*,NULL,建立同學及老師人脈*:*擔任研究或教學助理*:*專業知識、知能傳授*:*,沒有*:*,NULL,問題解決能力*:*創新能力*:*工作紀律、責任感及時間管理能力*:*
e70def0cd1a688efd9e20b5a838129d1,103,管理學院,企業管理學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,製造類*:*,否*:*,"約新臺幣60,001元至65,000元*:*",NULL,NULL,尚可*:*,不需要*:*,普通*:*,尚可*:*,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*擔任研究或教學助理*:*,有_準備考試或其他證照_技術士證照*:*,有點幫助*:*,持續學習能力*:*溝通表達能力*:*問題解決能力*:*
